Transaction_ID,Date,Year,Month_Num,Month_Name,Quarter,Product_ID,Product_Name,Category,Customer_ID,Customer_Name,Region,Segment,Salesperson_ID,Salesperson_Name,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Gross_Profit,GP_Margin_Pct
TXN-3442,2023-09-14,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,18,34.87,627.66,0.0,627.66,251.06,376.6,60.0
TXN-3443,2023-09-14,2023,9,September,Q3,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,18,276.3,4973.4,248.67,4724.73,994.68,3730.05,78.95
TXN-3444,2023-09-15,2023,9,September,Q3,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,20,1896.79,37935.8,0.0,37935.8,6828.44,31107.36,82.0
TXN-3445,2023-09-15,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,17,418.02,7106.34,0.0,7106.34,3411.04,3695.3,52.0
TXN-3446,2023-09-15,2023,9,September,Q3,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,5,89.7,448.5,44.85,403.65,188.37,215.28,53.33
TXN-3447,2023-09-15,2023,9,September,Q3,P003,Office Chair,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,3,364.26,1092.78,0.0,1092.78,601.03,491.75,45.0
TXN-3448,2023-09-16,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,3,34.96,104.88,10.49,94.39,41.95,52.44,55.56
TXN-3449,2023-09-16,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,13,1237.36,16085.68,1608.57,14477.11,8364.55,6112.56,42.22
TXN-3450,2023-09-16,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,6,32.85,197.1,0.0,197.1,78.84,118.26,60.0
TXN-3451,2023-09-16,2023,9,September,Q3,P004,Standing Desk,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,18,572.8,10310.4,0.0,10310.4,5980.03,4330.37,42.0
TXN-3452,2023-09-17,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,8,1286.39,10291.12,0.0,10291.12,5351.38,4939.74,48.0
TXN-3453,2023-09-17,2023,9,September,Q3,P009,Webcam HD,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,13,82.24,1069.12,53.46,1015.66,470.41,545.25,53.68
TXN-3454,2023-09-17,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,16,1108.51,17736.16,886.81,16849.35,9222.8,7626.55,45.26
TXN-3455,2023-09-17,2023,9,September,Q3,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,7,80.13,560.91,0.0,560.91,246.8,314.11,56.0
TXN-3456,2023-09-17,2023,9,September,Q3,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,1,605.06,605.06,0.0,605.06,350.93,254.13,42.0
TXN-3457,2023-09-18,2023,9,September,Q3,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,13,285.26,3708.38,370.84,3337.54,741.68,2595.86,77.78
TXN-3458,2023-09-18,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,1210.8,10897.2,1089.72,9807.48,5666.54,4140.94,42.22
TXN-3459,2023-09-18,2023,9,September,Q3,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,20,1729.81,34596.2,0.0,34596.2,6227.32,28368.88,82.0
TXN-3460,2023-09-18,2023,9,September,Q3,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,306.2,1224.8,61.24,1163.56,244.96,918.6,78.95
TXN-3461,2023-09-18,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,7,1139.49,7976.43,0.0,7976.43,4147.74,3828.69,48.0
TXN-3462,2023-09-18,2023,9,September,Q3,P007,ERP License,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,7,1874.81,13123.67,0.0,13123.67,2362.26,10761.41,82.0
TXN-3463,2023-09-19,2023,9,September,Q3,P010,Headset Pro,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,15,138.38,2075.7,0.0,2075.7,954.82,1120.88,54.0
TXN-3464,2023-09-19,2023,9,September,Q3,P010,Headset Pro,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,17,137.65,2340.05,0.0,2340.05,1076.42,1263.63,54.0
TXN-3465,2023-09-19,2023,9,September,Q3,P004,Standing Desk,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,7,619.96,4339.72,216.99,4122.73,2517.04,1605.69,38.95
TXN-3466,2023-09-20,2023,9,September,Q3,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,16,94.7,1515.2,151.52,1363.68,636.38,727.3,53.33
TXN-3467,2023-09-20,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,3,458.38,1375.14,0.0,1375.14,660.07,715.07,52.0
TXN-3468,2023-09-20,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,1,1285.78,1285.78,0.0,1285.78,668.61,617.17,48.0
TXN-3469,2023-09-20,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,19,483.21,9180.99,0.0,9180.99,4406.88,4774.11,52.0
TXN-3470,2023-09-21,2023,9,September,Q3,P006,Accounting Software,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,14,310.57,4347.98,0.0,4347.98,869.6,3478.38,80.0
TXN-3471,2023-09-21,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,1,33.87,33.87,0.0,33.87,13.55,20.32,59.99
TXN-3472,2023-09-22,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,15,480.97,7214.55,0.0,7214.55,3462.98,3751.57,52.0
TXN-3473,2023-09-22,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,16,33.18,530.88,0.0,530.88,212.35,318.53,60.0
TXN-3474,2023-09-23,2023,9,September,Q3,P004,Standing Desk,Furniture,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,9,572.64,5153.76,515.38,4638.38,2989.18,1649.2,35.56
TXN-3475,2023-09-23,2023,9,September,Q3,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,7,88.39,618.73,30.94,587.79,259.87,327.92,55.79
TXN-3476,2023-09-24,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,15,1183.19,17747.85,0.0,17747.85,9228.88,8518.97,48.0
TXN-3477,2023-09-24,2023,9,September,Q3,P010,Headset Pro,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,9,154.0,1386.0,69.3,1316.7,637.56,679.14,51.58
TXN-3478,2023-09-25,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,7,430.91,3016.37,150.82,2865.55,1447.86,1417.69,49.47
TXN-3479,2023-09-25,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,19,1264.4,24023.6,1201.18,22822.42,12492.27,10330.15,45.26
TXN-3480,2023-09-25,2023,9,September,Q3,P009,Webcam HD,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,8,81.72,653.76,0.0,653.76,287.65,366.11,56.0
TXN-3481,2023-09-26,2023,9,September,Q3,P006,Accounting Software,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,15,314.34,4715.1,471.51,4243.59,943.02,3300.57,77.78
TXN-3482,2023-09-26,2023,9,September,Q3,P003,Office Chair,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,18,352.28,6341.04,0.0,6341.04,3487.57,2853.47,45.0
TXN-3483,2023-09-26,2023,9,September,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,19,294.3,5591.7,279.58,5312.12,1118.34,4193.78,78.95
TXN-3484,2023-09-26,2023,9,September,Q3,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,16,307.41,4918.56,245.93,4672.63,983.71,3688.92,78.95
TXN-3485,2023-09-27,2023,9,September,Q3,P007,ERP License,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,5,1751.85,8759.25,0.0,8759.25,1576.66,7182.59,82.0
TXN-3486,2023-09-27,2023,9,September,Q3,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,2,92.62,185.24,0.0,185.24,77.8,107.44,58.0
TXN-3487,2023-09-27,2023,9,September,Q3,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,19,140.41,2667.79,0.0,2667.79,1227.18,1440.61,54.0
TXN-3488,2023-09-27,2023,9,September,Q3,P007,ERP License,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,4,1941.27,7765.08,776.51,6988.57,1397.71,5590.86,80.0
TXN-3489,2023-09-28,2023,9,September,Q3,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,9,84.49,760.41,0.0,760.41,334.58,425.83,56.0
TXN-3490,2023-09-28,2023,9,September,Q3,P004,Standing Desk,Furniture,C011,Lambda Services,North,SMB,S06,Zara Sheikh,16,582.0,9312.0,0.0,9312.0,5400.96,3911.04,42.0
TXN-3491,2023-09-29,2023,9,September,Q3,P007,ERP License,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,8,1822.18,14577.44,728.87,13848.57,2623.94,11224.63,81.05
TXN-3492,2023-09-29,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,5,36.87,184.35,0.0,184.35,73.74,110.61,60.0
TXN-3493,2023-09-29,2023,9,September,Q3,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,16,1131.72,18107.52,0.0,18107.52,9415.91,8691.61,48.0
TXN-3494,2023-09-29,2023,9,September,Q3,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,10,473.42,4734.2,473.42,4260.78,2272.42,1988.36,46.67
TXN-3495,2023-09-29,2023,9,September,Q3,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,1,32.37,32.37,0.0,32.37,12.95,19.42,59.99
TXN-3496,2023-09-29,2023,9,September,Q3,P004,Standing Desk,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,3,595.54,1786.62,0.0,1786.62,1036.24,750.38,42.0
TXN-3497,2023-09-30,2023,9,September,Q3,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,1,308.46,308.46,0.0,308.46,61.69,246.77,80.0
TXN-3498,2023-09-30,2023,9,September,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,7,289.61,2027.27,202.73,1824.54,405.45,1419.09,77.78
TXN-3499,2023-09-30,2023,9,September,Q3,P010,Headset Pro,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,16,160.37,2565.92,128.3,2437.62,1180.32,1257.3,51.58
TXN-3500,2023-09-30,2023,9,September,Q3,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,9,308.6,2777.4,138.87,2638.53,555.48,2083.05,78.95
TXN-3501,2023-09-30,2023,9,September,Q3,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,19,80.52,1529.88,0.0,1529.88,673.15,856.73,56.0
TXN-3502,2023-10-01,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,16,1249.74,19995.84,0.0,19995.84,10397.84,9598.0,48.0
TXN-3503,2023-10-01,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,3,91.13,273.39,0.0,273.39,114.82,158.57,58.0
TXN-3504,2023-10-01,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,8,96.57,772.56,38.63,733.93,324.48,409.45,55.79
TXN-3505,2023-10-01,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,18,1253.22,22557.96,1127.9,21430.06,11730.14,9699.92,45.26
TXN-3506,2023-10-01,2023,10,October,Q4,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,4,571.42,2285.68,0.0,2285.68,1325.69,959.99,42.0
TXN-3507,2023-10-02,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,3,1200.4,3601.2,180.06,3421.14,1872.62,1548.52,45.26
TXN-3508,2023-10-02,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,18,461.07,8299.26,0.0,8299.26,3983.64,4315.62,52.0
TXN-3509,2023-10-02,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,17,449.36,7639.12,381.96,7257.16,3666.78,3590.38,49.47
TXN-3510,2023-10-02,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,10,457.28,4572.8,228.64,4344.16,2194.94,2149.22,49.47
TXN-3511,2023-10-02,2023,10,October,Q4,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,3,33.32,99.96,5.0,94.96,39.98,54.98,57.9
TXN-3512,2023-10-02,2023,10,October,Q4,P004,Standing Desk,Furniture,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,6,647.03,3882.18,0.0,3882.18,2251.66,1630.52,42.0
TXN-3513,2023-10-03,2023,10,October,Q4,P003,Office Chair,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,19,369.35,7017.65,0.0,7017.65,3859.71,3157.94,45.0
TXN-3514,2023-10-03,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,4,89.9,359.6,0.0,359.6,151.03,208.57,58.0
TXN-3515,2023-10-03,2023,10,October,Q4,P010,Headset Pro,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,15,148.91,2233.65,111.68,2121.97,1027.48,1094.49,51.58
TXN-3516,2023-10-03,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,18,1124.41,20239.38,1011.97,19227.41,10524.48,8702.93,45.26
TXN-3517,2023-10-04,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,3,418.69,1256.07,0.0,1256.07,602.91,653.16,52.0
TXN-3518,2023-10-04,2023,10,October,Q4,P006,Accounting Software,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,17,319.06,5424.02,0.0,5424.02,1084.8,4339.22,80.0
TXN-3519,2023-10-05,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,19,1139.86,21657.34,0.0,21657.34,11261.82,10395.52,48.0
TXN-3520,2023-10-05,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,18,91.4,1645.2,0.0,1645.2,690.98,954.22,58.0
TXN-3521,2023-10-06,2023,10,October,Q4,P010,Headset Pro,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,18,138.03,2484.54,0.0,2484.54,1142.89,1341.65,54.0
TXN-3522,2023-10-06,2023,10,October,Q4,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,13,322.63,4194.19,0.0,4194.19,2306.8,1887.39,45.0
TXN-3523,2023-10-06,2023,10,October,Q4,P009,Webcam HD,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,17,81.1,1378.7,137.87,1240.83,606.63,634.2,51.11
TXN-3524,2023-10-07,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,11,1280.78,14088.58,704.43,13384.15,7326.06,6058.09,45.26
TXN-3525,2023-10-07,2023,10,October,Q4,P004,Standing Desk,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,16,617.89,9886.24,0.0,9886.24,5734.02,4152.22,42.0
TXN-3526,2023-10-07,2023,10,October,Q4,P003,Office Chair,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,5,359.36,1796.8,179.68,1617.12,988.24,628.88,38.89
TXN-3527,2023-10-07,2023,10,October,Q4,P003,Office Chair,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,17,377.43,6416.31,0.0,6416.31,3528.97,2887.34,45.0
TXN-3528,2023-10-07,2023,10,October,Q4,P010,Headset Pro,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,14,157.1,2199.4,0.0,2199.4,1011.72,1187.68,54.0
TXN-3529,2023-10-07,2023,10,October,Q4,P004,Standing Desk,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,2,645.04,1290.08,0.0,1290.08,748.25,541.83,42.0
TXN-3530,2023-10-08,2023,10,October,Q4,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,12,1768.54,21222.48,2122.25,19100.23,3820.05,15280.18,80.0
TXN-3531,2023-10-08,2023,10,October,Q4,P004,Standing Desk,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,16,631.4,10102.4,1010.24,9092.16,5859.39,3232.77,35.56
TXN-3532,2023-10-08,2023,10,October,Q4,P007,ERP License,Software,C011,Lambda Services,North,SMB,S01,Ali Raza,8,1828.51,14628.08,0.0,14628.08,2633.05,11995.03,82.0
TXN-3533,2023-10-08,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,20,87.87,1757.4,0.0,1757.4,738.11,1019.29,58.0
TXN-3534,2023-10-09,2023,10,October,Q4,P002,Wireless Mouse,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,2,34.27,68.54,3.43,65.11,27.42,37.69,57.89
TXN-3535,2023-10-09,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,10,474.22,4742.2,474.22,4267.98,2276.26,1991.72,46.67
TXN-3536,2023-10-09,2023,10,October,Q4,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,17,298.42,5073.14,507.31,4565.83,1014.63,3551.2,77.78
TXN-3537,2023-10-09,2023,10,October,Q4,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,16,76.94,1231.04,61.55,1169.49,541.66,627.83,53.68
TXN-3538,2023-10-09,2023,10,October,Q4,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,9,305.18,2746.62,0.0,2746.62,549.32,2197.3,80.0
TXN-3539,2023-10-09,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,11,480.73,5288.03,0.0,5288.03,2538.25,2749.78,52.0
TXN-3540,2023-10-10,2023,10,October,Q4,P010,Headset Pro,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,10,141.65,1416.5,0.0,1416.5,651.59,764.91,54.0
TXN-3541,2023-10-10,2023,10,October,Q4,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,76.02,684.18,34.21,649.97,301.04,348.93,53.68
TXN-3542,2023-10-10,2023,10,October,Q4,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,10,589.24,5892.4,0.0,5892.4,3417.59,2474.81,42.0
TXN-3543,2023-10-11,2023,10,October,Q4,P009,Webcam HD,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,15,80.03,1200.45,0.0,1200.45,528.2,672.25,56.0
TXN-3544,2023-10-11,2023,10,October,Q4,P002,Wireless Mouse,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,8,33.35,266.8,0.0,266.8,106.72,160.08,60.0
TXN-3545,2023-10-11,2023,10,October,Q4,P003,Office Chair,Furniture,C011,Lambda Services,North,SMB,S06,Zara Sheikh,12,335.76,4029.12,201.46,3827.66,2216.02,1611.64,42.11
TXN-3546,2023-10-11,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,18,438.58,7894.44,0.0,7894.44,3789.33,4105.11,52.0
TXN-3547,2023-10-11,2023,10,October,Q4,P010,Headset Pro,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,4,160.12,640.48,64.05,576.43,294.62,281.81,48.89
TXN-3548,2023-10-11,2023,10,October,Q4,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,7,1889.85,13228.95,0.0,13228.95,2381.21,10847.74,82.0
TXN-3549,2023-10-12,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,17,96.03,1632.51,0.0,1632.51,685.65,946.86,58.0
TXN-3550,2023-10-12,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,16,456.86,7309.76,365.49,6944.27,3508.68,3435.59,49.47
TXN-3551,2023-10-12,2023,10,October,Q4,P007,ERP License,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,4,1696.24,6784.96,0.0,6784.96,1221.29,5563.67,82.0
TXN-3552,2023-10-12,2023,10,October,Q4,P006,Accounting Software,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,3,288.35,865.05,86.5,778.55,173.01,605.54,77.78
TXN-3553,2023-10-12,2023,10,October,Q4,P009,Webcam HD,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,84.38,337.52,16.88,320.64,148.51,172.13,53.68
TXN-3554,2023-10-13,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,1,1125.39,1125.39,112.54,1012.85,585.2,427.65,42.22
TXN-3555,2023-10-13,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,8,430.6,3444.8,344.48,3100.32,1653.5,1446.82,46.67
TXN-3556,2023-10-13,2023,10,October,Q4,P010,Headset Pro,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,18,145.51,2619.18,0.0,2619.18,1204.82,1414.36,54.0
TXN-3557,2023-10-14,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,8,1136.99,9095.92,454.8,8641.12,4729.88,3911.24,45.26
TXN-3558,2023-10-14,2023,10,October,Q4,P004,Standing Desk,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,6,579.44,3476.64,347.66,3128.98,2016.45,1112.53,35.56
TXN-3559,2023-10-14,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,4,431.73,1726.92,86.35,1640.57,828.92,811.65,49.47
TXN-3560,2023-10-15,2023,10,October,Q4,P004,Standing Desk,Furniture,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,6,661.43,3968.58,0.0,3968.58,2301.78,1666.8,42.0
TXN-3561,2023-10-15,2023,10,October,Q4,P002,Wireless Mouse,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,10,34.64,346.4,34.64,311.76,138.56,173.2,55.56
TXN-3562,2023-10-15,2023,10,October,Q4,P007,ERP License,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,8,1684.91,13479.28,0.0,13479.28,2426.27,11053.01,82.0
TXN-3563,2023-10-16,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,13,100.33,1304.29,65.21,1239.08,547.8,691.28,55.79
TXN-3564,2023-10-16,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,7,1273.31,8913.17,445.66,8467.51,4634.85,3832.66,45.26
TXN-3565,2023-10-16,2023,10,October,Q4,P007,ERP License,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,11,1661.97,18281.67,1828.17,16453.5,3290.7,13162.8,80.0
TXN-3566,2023-10-16,2023,10,October,Q4,P010,Headset Pro,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,20,141.98,2839.6,0.0,2839.6,1306.22,1533.38,54.0
TXN-3567,2023-10-16,2023,10,October,Q4,P002,Wireless Mouse,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,6,36.61,219.66,0.0,219.66,87.86,131.8,60.0
TXN-3568,2023-10-17,2023,10,October,Q4,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,9,286.98,2582.82,0.0,2582.82,516.56,2066.26,80.0
TXN-3569,2023-10-17,2023,10,October,Q4,P004,Standing Desk,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,1,638.5,638.5,63.85,574.65,370.33,204.32,35.56
TXN-3570,2023-10-17,2023,10,October,Q4,P004,Standing Desk,Furniture,C011,Lambda Services,North,SMB,S01,Ali Raza,15,641.14,9617.1,0.0,9617.1,5577.92,4039.18,42.0
TXN-3571,2023-10-18,2023,10,October,Q4,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,13,137.57,1788.41,89.42,1698.99,822.67,876.32,51.58
TXN-3572,2023-10-18,2023,10,October,Q4,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,14,91.27,1277.78,0.0,1277.78,536.67,741.11,58.0
TXN-3573,2023-10-18,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,16,425.38,6806.08,0.0,6806.08,3266.92,3539.16,52.0
TXN-3574,2023-10-18,2023,10,October,Q4,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,2,160.42,320.84,0.0,320.84,147.59,173.25,54.0
TXN-3575,2023-10-18,2023,10,October,Q4,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,6,1121.74,6730.44,673.04,6057.4,3499.83,2557.57,42.22
TXN-3576,2023-10-19,2023,10,October,Q4,P005,Monitor 27inch,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,15,424.73,6370.95,0.0,6370.95,3058.06,3312.89,52.0
